1 SECOND,Axis 0,Axis 1,Axis 2
4.223999999999996,-78.14,-227.98,-47.64
4.256999999999996,-40.39,-234.36,-59.38
4.2899999999999965,-23.92,-184.91,-43.75
4.322999999999997,6.0,-161.36,-40.77
4.355999999999997,8.77,-124.94,-37.78
4.388999999999998,35.18,-113.59,-23.42
4.421999999999998,73.67,-88.19,-19.15
4.454999999999998,84.85,-65.4,66.3
4.487999999999999,-65.39,-23.14,-113.46
4.520999999999999,-57.52,-68.86,-67.31
4.553999999999999,39.67,-77.49,-13.98
4.587,83.02,-111.74,-32.57
4.62,43.64,-92.12,-32.96
4.6530000000000005,35.14,-60.48,-19.66
4.686000000000001,38.15,-55.08,-16.71
4.719000000000001,50.03,-70.86,-28.71
4.752000000000002,27.84,-50.94,-18.81
4.785000000000002,10.97,-50.68,-13.59
4.818000000000002,22.63,-50.49,-31.18
4.851000000000003,20.23,-40.37,-16.99
4.884000000000003,18.78,-39.44,-13.66
4.917000000000003,20.51,-39.59,-12.65
4.950000000000004,21.2,-38.87,-20.23
4.983000000000004,10.05,1.57,-11.02
5.0160000000000045,-29.06,51.33,-15.45
5.049000000000005,139.54,-244.9,-134.56
5.082000000000005,52.88,-8.96,-310.2
5.1150000000000055,45.98,-29.77,-226.68
5.148000000000006,-120.1,254.38,-261.71
5.181000000000006,7.2,109.53,-133.41
5.214000000000007,95.04,-29.53,-197.35
5.247000000000007,58.71,-128.65,-208.34
5.280000000000007,-98.99,-219.7,-513.26
5.313000000000008,28.56,-233.64,-405.32
5.346000000000008,-50.9,11.1,-255.22
5.379000000000008,-148.81,255.91,-244.9
5.412000000000009,-181.3,113.41,-233.56
5.445000000000009,-151.83,213.12,-6.31
5.4780000000000095,-320.18,379.73,-42.27
5.51100000000001,-639.84,679.27,-513.3
5.54400000000001,-343.75,441.01,-243.14
5.577000000000011,-239.56,336.75,-80.89
5.610000000000011,-168.97,256.96,35.26
5.643000000000011,-116.85,195.97,118.37
5.676000000000012,-77.52,148.84,178.44
5.709000000000012,-49.37,113.12,222.4
5.742000000000012,-31.8,88.41,255.01
5.775000000000013,-18.55,68.88,278.3
5.808000000000013,-7.58,50.89,293.47
5.8410000000000135,-0.21,38.44,304.15
5.874000000000014,6.23,29.45,314.09
5.907000000000014,7.83,23.22,320.17
5.940000000000015,9.54,17.62,323.72
5.973000000000015,12.44,11.9,326.02
6.006000000000015,13.98,6.66,328.51
6.039000000000016,15.37,2.32,331.42
6.105000000000016,16.66,-3.59,333.8
6.138000000000017,16.2,-7.03,334.69
6.171000000000017,16.7,-8.41,334.77
6.2040000000000175,17.34,-11.9,334.84
6.237000000000018,19.46,-13.32,334.88
6.270000000000018,19.61,-17.39,335.75
6.303000000000019,19.16,-18.94,337.2
6.336000000000019,18.01,-17.85,336.87
6.369000000000019,18.01,-17.61,338.29
6.40200000000002,16.34,-19.38,337.93
6.43500000000002,18.74,-21.77,337.4
6.46800000000002,18.54,-22.67,336.73
6.501000000000021,17.28,-22.76,338.47
