1 SECOND,Axis 0,Axis 1,Axis 2
2.903999999999996,-152,950,2
2.936999999999996,-123,920,-65
2.969999999999996,-135,917,-22
3.002999999999996,-142,926,-7
3.035999999999996,-147,937,-7
3.0689999999999955,-159,1001,-21
3.1019999999999954,-149,955,38
3.134999999999996,-121,900,31
3.1679999999999957,-143,950,54
3.200999999999995,-66,1013,146
3.233999999999995,-121,1002,105
3.266999999999995,18,1053,150
3.299999999999995,100,1046,117
3.332999999999995,130,1062,71
3.3659999999999948,129,1040,-86
3.3989999999999947,-36,1115,-106
3.4319999999999946,42,1138,-69
3.4649999999999945,-69,1102,-103
3.4979999999999944,-76,1068,-124
3.5309999999999944,-93,911,95
3.5639999999999943,-132,958,81
3.596999999999994,-59,1029,146
3.629999999999994,-8,979,159
3.662999999999994,-29,1012,157
3.695999999999994,-52,1144,-47
3.728999999999994,-134,917,30
3.761999999999994,-134,924,44
3.7949999999999937,-140,965,-70
3.8279999999999936,-24,1111,-113
3.8609999999999935,-23,841,1
3.8939999999999935,132,1002,91
3.9269999999999934,121,976,102
3.959999999999993,86,923,111
3.992999999999993,-129,910,-31
4.025999999999994,-109,885,24
4.058999999999994,-15,878,103
4.091999999999994,83,980,135
4.124999999999995,78,1059,127
4.157999999999995,40,1155,13
4.190999999999995,-91,1120,-56
4.223999999999996,-143,992,72
4.256999999999996,-121,986,-104
4.2899999999999965,-153,953,-4
4.322999999999997,-79,863,-25
4.355999999999997,-54,923,130
4.388999999999998,-60,908,117
4.421999999999998,107,1040,112
4.454999999999998,-52,957,145
4.487999999999999,44,1078,-133
4.520999999999999,-42,900,-118
4.553999999999999,-135,929,-50
4.587,-154,1044,2
4.62,131,907,-8
4.6530000000000005,109,975,115
4.686000000000001,160,1000,-12
4.719000000000001,-119,943,91
4.752000000000002,-155,967,-27
4.785000000000002,-154,955,6
4.818000000000002,-110,921,85
4.851000000000003,127,962,91
4.884000000000003,104,987,121
4.917000000000003,70,1031,141
4.950000000000004,76,1133,49
4.983000000000004,-34,1154,-28
5.0160000000000045,-122,1104,0
5.049000000000005,-155,986,-41
5.082000000000005,-148,939,0
5.1150000000000055,11,1149,-58
5.148000000000006,-78,896,94
5.181000000000006,-39,949,147
5.214000000000007,-130,916,42
5.247000000000007,-29,1066,-143
5.280000000000007,-124,913,52
5.313000000000008,-25,1157,-19
5.346000000000008,155,1041,-8
5.379000000000008,94,968,126
5.412000000000009,147,980,62
5.445000000000009,-14,863,83
5.4780000000000095,-134,912,3
5.51100000000001,-128,930,67
5.54400000000001,33,958,151
5.577000000000011,118,961,101
5.610000000000011,42,1001,155
5.643000000000011,50,1100,115
5.676000000000012,-22,1152,47
5.709000000000012,-114,1111,-22
5.742000000000012,-147,1045,48
5.775000000000013,-149,956,-40
5.808000000000013,-39,856,-60
5.8410000000000135,-1,865,87
5.874000000000014,-64,939,134
5.907000000000014,-75,934,125
5.940000000000015,-66,1021,-145
5.973000000000015,-85,866,24
6.006000000000015,-46,1069,-137
6.039000000000016,-76,1141,-7
6.072000000000016,131,976,90
6.105000000000016,121,953,94
6.138000000000017,142,932,28
6.171000000000017,-10,875,100
6.2040000000000175,-105,879,-9
6.237000000000018,-116,893,-26
6.270000000000018,-49,900,116
6.303000000000019,94,969,126
6.336000000000019,91,995,132
6.369000000000019,-13,1138,80
6.40200000000002,-99,1125,-19
6.43500000000002,-153,1014,45
6.46800000000002,-149,962,-46
6.501000000000021,-57,859,-50
6.534000000000021,-40,864,75
6.5670000000000215,25,1045,152
6.600000000000022,-58,920,126
6.633000000000022,-6,909,-132
6.666000000000023,-89,867,15
6.699000000000023,-122,899,-29
6.732000000000023,-130,1014,-93
6.765000000000024,114,1113,0
6.798000000000024,120,969,102
6.831000000000024,139,995,80
6.864000000000025,126,942,81
6.897000000000025,7,841,22
6.9300000000000255,-66,875,-76
6.963000000000026,-67,958,-140
6.996000000000026,6,1007,-160
7.029000000000027,-94,878,44
7.062000000000027,-149,956,39
7.095000000000027,-143,946,49
7.128000000000028,-150,947,-21
7.161000000000028,-140,1002,-79
7.194000000000028,-151,965,41
7.227000000000029,-114,910,-68
7.260000000000029,-129,904,-2
7.293000000000029,-122,1092,49
7.32600000000003,-48,864,71
7.35900000000003,56,855,-38
7.3920000000000305,-35,983,156
7.425000000000031,-26,849,47
7.458000000000031,-62,884,-92
7.491000000000032,8,849,-52
7.524000000000032,-36,895,116
7.557000000000032,110,980,115
7.590000000000033,158,998,28
7.623000000000033,100,892,64
7.6560000000000334,-101,877,-23
7.689000000000034,32,908,-127
7.722000000000034,-38,850,-43
7.755000000000034,108,916,83
7.788000000000035,158,994,25
7.821000000000035,28,913,-132
7.854000000000036,-51,864,-69
7.887000000000036,-95,877,-41
7.920000000000036,-94,887,64
7.953000000000037,-60,852,-15
7.986000000000037,-67,865,54
8.019000000000037,15,846,43
8.052000000000037,-80,863,-21
8.085000000000036,-105,915,87
8.118000000000036,20,861,78
8.151000000000035,-78,860,-8
8.184000000000035,-109,1024,-115
8.217000000000034,-148,1058,21
8.250000000000034,105,1071,-99
8.283000000000033,-13,908,-131
8.316000000000033,-91,1074,-109
8.349000000000032,-119,1022,105
8.382000000000032,-6,1159,22
8.415000000000031,12,993,-160
8.44800000000003,-14,1004,-160
8.48100000000003,28,1112,-112
8.51400000000003,90,1104,83
8.547000000000029,87,1109,79
8.580000000000028,44,1077,134
8.613000000000028,-64,1019,146
8.646000000000027,-70,1110,93
8.679000000000027,-117,1104,-35
8.712000000000026,-102,1076,98
8.745000000000026,116,894,34
8.778000000000025,-8,976,158
8.811000000000025,-44,1005,154
8.844000000000024,-41,1008,155
8.877000000000024,-37,1003,156
8.910000000000023,-33,1003,157
8.943000000000023,-24,1000,159
8.976000000000022,-31,998,157
9.009000000000022,-23,1001,159
9.04200000000002,-19,997,159
