1 SECOND,Axis 0,Axis 1,Axis 2
4.454999999999998,107.0,1097.0,70.0
4.487999999999999,95.0,1099.0,83.0
4.520999999999999,68.0,1112.0,92.0
4.553999999999999,-156.0,1014.0,34.0
4.587,-151.0,946.0,8.0
4.62,-159.0,983.0,-17.0
4.6530000000000005,-131.0,1075.0,-56.0
4.686000000000001,130.0,1068.0,-65.0
4.719000000000001,143.0,942.0,45.0
4.752000000000002,123.0,907.0,43.0
4.785000000000002,98.0,876.0,29.0
4.818000000000002,39.0,844.0,2.0
4.851000000000003,-27.0,842.0,-12.0
4.884000000000003,-64.0,855.0,-22.0
4.917000000000003,-91.0,870.0,-23.0
4.950000000000004,-110.0,889.0,-37.0
4.983000000000004,-125.0,905.0,-34.0
5.0160000000000045,-130.0,920.0,-50.0
5.049000000000005,-133.0,927.0,-51.0
5.082000000000005,-137.0,932.0,-48.0
5.1150000000000055,-136.0,930.0,-48.0
5.148000000000006,-135.0,927.0,-46.0
5.181000000000006,-122.0,910.0,-51.0
5.214000000000007,-60.0,857.0,-42.0
5.247000000000007,101.0,876.0,-7.0
5.280000000000007,140.0,939.0,49.0
5.313000000000008,139.0,1052.0,62.0
5.346000000000008,35.0,1155.0,18.0
5.379000000000008,-92.0,1115.0,-63.0
5.412000000000009,-156.0,1026.0,-24.0
5.445000000000009,-154.0,989.0,-43.0
5.4780000000000095,-147.0,1010.0,-63.0
5.51100000000001,-76.0,1130.0,-54.0
5.54400000000001,47.0,1148.0,-38.0
5.577000000000011,82.0,1138.0,7.0
5.610000000000011,102.0,1118.0,35.0
5.643000000000011,110.0,1112.0,32.0
5.676000000000012,115.0,1106.0,37.0
5.709000000000012,116.0,1098.0,52.0
5.742000000000012,116.0,1095.0,58.0
5.775000000000013,115.0,1094.0,60.0
5.808000000000013,74.0,1121.0,74.0
5.8410000000000135,-147.0,953.0,-44.0
5.874000000000014,-155.0,960.0,-5.0
5.907000000000014,-143.0,1068.0,-29.0
5.940000000000015,42.0,1100.0,-118.0
5.973000000000015,160.0,991.0,-3.0
6.006000000000015,138.0,948.0,62.0
6.039000000000016,127.0,926.0,65.0
6.072000000000016,103.0,894.0,63.0
6.105000000000016,52.0,849.0,18.0
6.138000000000017,-54.0,850.0,15.0
6.171000000000017,-87.0,866.0,-14.0
6.2040000000000175,-109.0,888.0,-35.0
6.237000000000018,-125.0,902.0,-25.0
6.270000000000018,-126.0,907.0,-35.0
6.303000000000019,-71.0,858.0,-24.0
6.336000000000019,92.0,868.0,-1.0
6.369000000000019,157.0,983.0,25.0
6.40200000000002,85.0,1113.0,76.0
6.43500000000002,-61.0,1148.0,-15.0
6.46800000000002,-148.0,1052.0,-32.0
6.501000000000021,-154.0,993.0,-43.0
6.534000000000021,-152.0,1008.0,-52.0
6.5670000000000215,-121.0,1097.0,-41.0
6.600000000000022,-7.0,1160.0,-7.0
6.633000000000022,62.0,1148.0,11.0
6.666000000000023,84.0,1135.0,18.0
6.699000000000023,103.0,1121.0,20.0
6.732000000000023,107.0,1116.0,29.0
6.765000000000024,101.0,1116.0,45.0
6.798000000000024,72.0,1122.0,75.0
6.831000000000024,3.0,1143.0,72.0
6.864000000000025,-147.0,936.0,1.0
6.897000000000025,-157.0,1022.0,-26.0
6.9300000000000255,-115.0,1099.0,-51.0
6.963000000000026,160.0,1007.0,-7.0
7.029000000000027,128.0,908.0,-28.0
7.062000000000027,-43.0,875.0,-91.0
7.095000000000027,-95.0,886.0,-62.0
7.128000000000028,-106.0,893.0,-55.0
7.161000000000028,-122.0,904.0,-38.0
7.194000000000028,-126.0,907.0,-36.0
7.227000000000029,-125.0,912.0,-49.0
7.260000000000029,-66.0,860.0,-43.0
7.293000000000029,77.0,859.0,-1.0
7.32600000000003,144.0,970.0,65.0
7.35900000000003,140.0,1064.0,45.0
7.425000000000031,82.0,888.0,-80.0
7.458000000000031,-41.0,848.0,-32.0
7.491000000000032,-24.0,842.0,8.0
7.524000000000032,131.0,939.0,70.0
7.557000000000032,133.0,1046.0,77.0
