1 SECOND,Axis 0,Axis 1,Axis 2
4.421999999999998,-7.44,-666.11,100.25
4.454999999999998,-66.38,-414.86,149.53
4.487999999999999,-92.89,-209.43,150.77
4.520999999999999,-110.94,-72.34,140.58
4.553999999999999,-99.87,4.84,125.72
4.587,-52.21,16.25,147.7
4.62,-55.48,-81.42,161.37
4.6530000000000005,-42.04,-510.81,185.95
4.686000000000001,-311.55,-751.82,272.47
4.719000000000001,-330.8,-316.82,114.85
4.785000000000002,-70.49,46.09,141.51
4.818000000000002,28.63,82.95,183.79
4.851000000000003,41.77,28.89,195.77
4.884000000000003,38.51,-48.16,187.24
4.917000000000003,45.02,-88.32,179.13
4.950000000000004,42.24,-93.5,173.27
4.983000000000004,43.56,-96.69,163.49
5.0160000000000045,44.24,-115.63,141.45
5.049000000000005,37.52,-112.96,159.07
5.082000000000005,32.66,-99.38,144.36
5.1150000000000055,45.23,-95.4,99.61
5.148000000000006,50.16,-104.71,15.43
5.181000000000006,31.54,-197.96,-66.21
5.247000000000007,8.65,-199.36,17.59
5.280000000000007,-56.41,-148.52,131.66
5.313000000000008,-49.92,-234.61,83.23
5.346000000000008,-36.36,-192.29,91.76
5.379000000000008,-47.9,-170.31,83.79
5.412000000000009,-22.7,-222.35,255.76
5.445000000000009,21.58,-211.99,363.41
5.4780000000000095,10.61,-231.13,468.11
5.51100000000001,-31.15,-196.71,402.09
5.54400000000001,-207.46,-130.8,338.01
5.577000000000011,-420.29,-86.21,173.86
5.610000000000011,-312.34,-78.67,255.97
5.643000000000011,-265.11,-58.79,277.89
5.676000000000012,-242.34,-32.79,292.61
5.709000000000012,-198.44,-25.08,303.26
5.742000000000012,-160.05,-21.73,314.83
5.775000000000013,-129.81,-17.37,320.98
5.808000000000013,-101.03,-16.99,325.42
5.8410000000000135,-79.67,-14.77,328.35
5.874000000000014,-64.51,-12.62,331.03
5.907000000000014,-49.4,-10.23,331.85
5.940000000000015,-35.7,-11.27,333.83
5.973000000000015,-25.8,-10.37,336.38
6.006000000000015,-17.54,-9.71,337.1
6.039000000000016,-11.57,-10.07,337.91
6.072000000000016,-8.08,-9.77,338.21
6.105000000000016,-3.07,-8.45,338.15
6.138000000000017,2.22,-8.6,338.94
6.171000000000017,5.21,-6.49,338.4
6.2040000000000175,10.97,-7.74,339.4
6.237000000000018,12.92,-7.81,340.12
6.270000000000018,15.99,-6.48,339.53
6.303000000000019,16.55,-5.51,339.66
6.336000000000019,16.95,-5.09,337.82
6.369000000000019,20.57,-5.62,336.76
6.40200000000002,20.97,-6.56,337.66
6.43500000000002,20.42,-5.3,336.92
6.46800000000002,20.58,-4.66,337.77
6.501000000000021,21.53,-3.37,337.0
6.534000000000021,20.0,-2.43,337.0
6.5670000000000215,18.61,-2.87,336.45
6.600000000000022,19.55,-3.18,337.43
6.633000000000022,22.45,-3.13,337.31
6.666000000000023,24.54,-2.82,340.0
6.699000000000023,23.28,-2.04,341.66
6.732000000000023,23.76,-2.58,339.26
6.765000000000024,24.38,-3.53,337.8
6.798000000000024,24.27,-2.83,337.58
6.831000000000024,26.14,-4.54,338.53
6.864000000000025,28.04,-3.84,338.1
6.897000000000025,27.75,-4.16,338.08
6.9300000000000255,28.1,-3.01,338.89
6.963000000000026,27.79,-2.17,339.2
6.996000000000026,28.41,-4.07,338.86
7.029000000000027,29.13,-3.77,339.73
7.062000000000027,28.81,-4.67,339.53
7.095000000000027,29.42,-3.37,336.33
7.128000000000028,27.92,-3.55,335.96
7.161000000000028,26.28,-3.12,338.47
7.194000000000028,27.03,-3.36,338.06
7.227000000000029,27.3,-3.82,339.15
7.260000000000029,26.94,-3.04,337.17
7.2930000000000295,28.07,-2.19,338.23
7.32600000000003,26.94,-1.86,338.72
7.35900000000003,24.74,-1.07,336.86
7.3920000000000305,25.09,-0.77,339.12
7.425000000000031,25.06,-1.39,339.92
7.458000000000031,25.05,-1.0,338.83
7.491000000000032,25.59,-1.56,338.88
7.524000000000032,26.26,-2.24,339.47
7.557000000000032,26.19,-2.17,338.5
7.590000000000033,25.58,-0.74,338.64
7.623000000000033,25.7,-2.47,338.19
7.6560000000000334,23.84,-0.4,338.13
7.689000000000034,25.27,0.26,338.1
7.722000000000034,27.69,-0.92,336.96
7.7550000000000345,25.28,-1.77,336.69
